path,taxa,specimen,tissue,path_anx,path_cal_xml,path_eax,path_lmd,path_sbx,canonical_name,length,width
Streamline process/measured/AnthopleuraMEX3@/filament/image0010.tif,Anthopleura,MEX3,filament,Streamline process/measured/AnthopleuraMEX3@/filament/image0010.tif.anx,Streamline process/measured/AnthopleuraMEX3@/filament/image0010.tif.cal.xml,Streamline process/measured/AnthopleuraMEX3@/filament/image0010.tif.eax,Streamline process/measured/AnthopleuraMEX3@/filament/image0010.tif.lmd,Streamline process/measured/AnthopleuraMEX3@/filament/image0010.tif.sbx,Anthopleura_MEX3_filament_0,19.34165743870512,4.672439955953935
Streamline process/measured/AnthopleuraMEX3@/filament/image0012.tif,Anthopleura,MEX3,filament,Streamline process/measured/AnthopleuraMEX3@/filament/image0012.tif.anx,Streamline process/measured/AnthopleuraMEX3@/filament/image0012.tif.cal.xml,Streamline process/measured/AnthopleuraMEX3@/filament/image0012.tif.eax,Streamline process/measured/AnthopleuraMEX3@/filament/image0012.tif.lmd,Streamline process/measured/AnthopleuraMEX3@/filament/image0012.tif.sbx,Anthopleura_MEX3_filament_1,16.817413214450124,5.243385338869227
Streamline process/measured/AnthopleuraMEX3@/filament/image0013.tif,Anthopleura,MEX3,filament,Streamline process/measured/AnthopleuraMEX3@/filament/image0013.tif.anx,Streamline process/measured/AnthopleuraMEX3@/filament/image0013.tif.cal.xml,Streamline process/measured/AnthopleuraMEX3@/filament/image0013.tif.eax,Streamline process/measured/AnthopleuraMEX3@/filament/image0013.tif.lmd,Streamline process/measured/AnthopleuraMEX3@/filament/image0013.tif.sbx,Anthopleura_MEX3_filament_2,18.154554139714104,5.50905934030803
Streamline process/measured/AnthopleuraMEX3@/filament/image0018.tif,Anthopleura,MEX3,filament,Streamline process/measured/AnthopleuraMEX3@/filament/image0018.tif.anx,Streamline process/measured/AnthopleuraMEX3@/filament/image0018.tif.cal.xml,Streamline process/measured/AnthopleuraMEX3@/filament/image0018.tif.eax,Streamline process/measured/AnthopleuraMEX3@/filament/image0018.tif.lmd,Streamline process/measured/AnthopleuraMEX3@/filament/image0018.tif.sbx,Anthopleura_MEX3_filament_3,19.16814443002165,4.3448323302181695
Streamline process/measured/AnthopleuraMEX3@/filament/image0022.tif,Anthopleura,MEX3,filament,Streamline process/measured/AnthopleuraMEX3@/filament/image0022.tif.anx,Streamline process/measured/AnthopleuraMEX3@/filament/image0022.tif.cal.xml,Streamline process/measured/AnthopleuraMEX3@/filament/image0022.tif.eax,Streamline process/measured/AnthopleuraMEX3@/filament/image0022.tif.lmd,Streamline process/measured/AnthopleuraMEX3@/filament/image0022.tif.sbx,Anthopleura_MEX3_filament_4,23.48498502789537,6.3397761846165555
Streamline process/measured/AnthopleuraMEX3@/filament/image0026.tif,Anthopleura,MEX3,filament,Streamline process/measured/AnthopleuraMEX3@/filament/image0026.tif.anx,Streamline process/measured/AnthopleuraMEX3@/filament/image0026.tif.cal.xml,Streamline process/measured/AnthopleuraMEX3@/filament/image0026.tif.eax,Streamline process/measured/AnthopleuraMEX3@/filament/image0026.tif.lmd,Streamline process/measured/AnthopleuraMEX3@/filament/image0026.tif.sbx,Anthopleura_MEX3_filament_5,20.876485011106823,6.406486443027846
Streamline process/measured/AnthopleuraMEX3@/filament/image0031.tif,Anthopleura,MEX3,filament,Streamline process/measured/AnthopleuraMEX3@/filament/image0031.tif.anx,Streamline process/measured/AnthopleuraMEX3@/filament/image0031.tif.cal.xml,Streamline process/measured/AnthopleuraMEX3@/filament/image0031.tif.eax,Streamline process/measured/AnthopleuraMEX3@/filament/image0031.tif.lmd,Streamline process/measured/AnthopleuraMEX3@/filament/image0031.tif.sbx,Anthopleura_MEX3_filament_6,,
Streamline process/measured/AnthopleuraPAN49/filament/image.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image.tif.sbx,Anthopleura_PAN49_filament_0,28.668818102861106,4.4177012861868254
Streamline process/measured/AnthopleuraPAN49/filament/image0001.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0001.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0001.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0001.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0001.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0001.tif.sbx,Anthopleura_PAN49_filament_1,30.023236388647412,3.9352669959659043
Streamline process/measured/AnthopleuraPAN49/filament/image0003.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0003.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0003.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0003.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0003.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0003.tif.sbx,Anthopleura_PAN49_filament_2,27.87829461239079,4.441498743174622
Streamline process/measured/AnthopleuraPAN49/filament/image0004.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0004.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0004.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0004.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0004.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0004.tif.sbx,Anthopleura_PAN49_filament_3,26.228089523822856,3.764878709714459
Streamline process/measured/AnthopleuraPAN49/filament/image0005.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0005.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0005.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0005.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0005.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0005.tif.sbx,Anthopleura_PAN49_filament_4,29.384186516594553,3.789944776263591
Streamline process/measured/AnthopleuraPAN49/filament/image0010.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0010.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0010.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0010.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0010.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0010.tif.sbx,Anthopleura_PAN49_filament_5,25.319994520614625,3.973785059882009
Streamline process/measured/AnthopleuraPAN49/filament/image0015.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0015.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0015.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0015.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0015.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0015.tif.sbx,Anthopleura_PAN49_filament_6,31.509960265273016,3.876937521614003
Streamline process/measured/AnthopleuraPAN49/filament/image0016.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0016.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0016.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0016.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0016.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0016.tif.sbx,Anthopleura_PAN49_filament_7,22.326267384803263,3.777241230347901
Streamline process/measured/AnthopleuraPAN49/filament/image0017.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0017.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0017.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0017.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0017.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0017.tif.sbx,Anthopleura_PAN49_filament_8,24.831499339113897,3.298465137677782
Streamline process/measured/AnthopleuraPAN49/filament/image0023.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0023.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0023.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0023.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0023.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0023.tif.sbx,Anthopleura_PAN49_filament_9,26.62366780580334,4.102961043830931
Streamline process/measured/AnthopleuraPAN49/filament/image0024.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0024.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0024.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0024.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0024.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0024.tif.sbx,Anthopleura_PAN49_filament_10,27.75990437191796,4.000149218378789
Streamline process/measured/AnthopleuraPAN49/filament/image0025.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0025.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0025.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0025.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0025.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0025.tif.sbx,Anthopleura_PAN49_filament_11,,
Streamline process/measured/AnthopleuraPAN49/filament/image0031.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0031.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0031.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0031.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0031.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0031.tif.sbx,Anthopleura_PAN49_filament_12,25.292491320345057,3.8809651118065602
Streamline process/measured/AnthopleuraPAN49/filament/image0037.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0037.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0037.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0037.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0037.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0037.tif.sbx,Anthopleura_PAN49_filament_13,22.322106820528344,3.7518609308422977
Streamline process/measured/AnthopleuraPAN49/filament/image0040.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0040.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0040.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0040.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0040.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0040.tif.sbx,Anthopleura_PAN49_filament_14,28.77373671769944,3.7151175312564666
Streamline process/measured/AnthopleuraPAN49/filament/image0042.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0042.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0042.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0042.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0042.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0042.tif.sbx,Anthopleura_PAN49_filament_15,27.02779487731688,3.669620114566939
Streamline process/measured/AnthopleuraPAN49/filament/image0045.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0045.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0045.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0045.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0045.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0045.tif.sbx,Anthopleura_PAN49_filament_16,23.350507273655452,3.823904184077796
Streamline process/measured/AnthopleuraPAN49/filament/image0055.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0055.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0055.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0055.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0055.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0055.tif.sbx,Anthopleura_PAN49_filament_17,32.11272717264712,5.0393486783187145
Streamline process/measured/AnthopleuraPAN49/filament/image0057.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0057.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0057.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0057.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0057.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0057.tif.sbx,Anthopleura_PAN49_filament_18,35.15518096216745,4.379192061157207
Streamline process/measured/AnthopleuraPAN49/filament/image0058.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0058.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0058.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0058.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0058.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0058.tif.sbx,Anthopleura_PAN49_filament_19,24.444423188640535,3.650966566186883
Streamline process/measured/AnthopleuraPAN49/filament/image0060.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0060.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0060.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0060.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0060.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0060.tif.sbx,Anthopleura_PAN49_filament_20,29.31959169232386,4.267687592221644
Streamline process/measured/AnthopleuraPAN49/filament/image0063.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0063.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0063.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0063.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0063.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0063.tif.sbx,Anthopleura_PAN49_filament_21,28.734194468987116,3.7633276787613
Streamline process/measured/AnthopleuraPAN49/filament/image0067.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0067.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0067.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0067.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0067.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0067.tif.sbx,Anthopleura_PAN49_filament_22,34.75609739245786,5.447513161130843
Streamline process/measured/AnthopleuraPAN49/filament/image0074.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0074.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0074.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0074.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0074.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0074.tif.sbx,Anthopleura_PAN49_filament_23,34.39235556460277,4.594454385842709
Streamline process/measured/AnthopleuraPAN49/filament/image0076.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0076.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0076.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0076.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0076.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0076.tif.sbx,Anthopleura_PAN49_filament_24,29.000948493966483,3.8228152654748064
Streamline process/measured/AnthopleuraPAN49/filament/image0080.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49/filament/image0080.tif.anx,Streamline process/measured/AnthopleuraPAN49/filament/image0080.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49/filament/image0080.tif.eax,Streamline process/measured/AnthopleuraPAN49/filament/image0080.tif.lmd,Streamline process/measured/AnthopleuraPAN49/filament/image0080.tif.sbx,Anthopleura_PAN49_filament_25,32.19904681802686,5.0446455347039
